-4, -76, 92, 13
-90, 83, 76, 87
95, -7, 96, 79
-87, 27, 11, 64
-17, 65, -15, 84
-2, -95, 35, 29
-13, 7, 40, 54
76, -35, 89, -20
80, 6, 83, 66
-22, 31, 9, 57
-21, 4, 2, 14
30, 8, 72, 78
9, -32, 31, 99
-33, -43, 65, 49
-8, -52, 13, -35
41, 91, 64, 92
21, -35, 42, 19
78, 56, 85, 61
-3, -6, 15, 34
-20, 84, 89, 97
-62, -42, 28, -6
11, -65, 74, 81
-79, -66, -68, -36
-81, -76, -47, 48
-96, 31, -45, 35
27, 84, 100, 97
-71, -6, 77, 32
59, -96, 92, -90
-16, -23, 58, 96
87, 12, 100, 25
-48, -17, -11, -9
-94, 70, -43, 94
67, 71, 82, 100
-93, -67, 71, -58
-79, -34, -71, 39
87, 34, 98, 71
-92, -57, -55, 75
-20, 62, 1, 75
-56, -46, -52, -27
-22, -80, 95, 37
66, 92, 100, 98
-93, 35, 71, 36
-46, -19, 92, 54
31, -89, 44, 51
-88, -99, -63, -89
96, -50, 97, 94
-95, 82, -36, 88
22, 53, 57, 96
-88, -86, 52, 4
-21, -50, 51, 80
80, -45, 88, 23
-62, 79, 83, 87
62, -32, 72, 93
-14, -27, 11, -25
21, -89, 62, -73
22, -52, 55, 55
-4, -3, 58, 44
-87, -26, 64, 42
63, -43, 91, 12
-75, -79, 47, -45
91, 89, 92, 92
-93, 9, 19, 34
-64, -45, -33, 80
7, -13, 13, 30
30, -29, 71, -10
-25, 96, 97, 99
-94, 46, 20, 47
-84, -53, 1, 76
32, 20, 52, 35
84, -89, 97, -6
12, 80, 19, 92
44, 96, 79, 99
65, -80, 91, -79
52, 76, 75, 78
15, -45, 52, 62
33, -24, 94, 17
-46, -30, -42, 81
82, 65, 93, 83
-88, 2, -50, 91
30, 36, 58, 79
38, -100, 68, 92
-3, -95, -1, 13
-22, 43, 93, 69
-85, 52, 65, 64
38, -95, 85, 51
-6, -27, 20, 43
97, 85, 98, 96
74, 37, 80, 89
-91, -9, -11, 19
66, 25, 85, 36
16, 35, 91, 78
99, -53, 100, 28
36, 86, 83, 89
-14, -46, 65, 29
57, -82, 97, -40
61, 90, 70, 96
31, -15, 99, 18
-83, 88, 37, 100
58, -20, 64, 45
-6, 5, 45, 51
90, 91, 96, 94
-79, -4, 21, 21
-78, -41, -67, 76
61, 87, 98, 88
53, 99, 66, 100
50, 80, 51, 81
30, -40, 98, 26
39, 57, 81, 91
-20, 41, 1, 93
-9, 24, 100, 62
-90, 69, -63, 86
2, -13, 16, 11
63, -61, 97, 19
50, 87, 87, 90
-5, 73, 80, 97
16, 3, 59, 12
39, 7, 84, 61
-86, 17, -77, 38
-83, 79, -24, 93
-78, 8, -58, 21
95, 7, 98, 36
-98, -86, 78, -50
-36, -43, 1, -3
-73, 16, 78, 55
96, -71, 100, 80
42, 87, 48, 89
18, 45, 100, 96
50, -88, 58, -68
74, -87, 79, 4
-72, 37, -60, 76
-22, -82, 16, 20
-72, -20, 86, 9
-11, 29, 88, 54
-72, -62, 28, 74
93, 85, 97, 100
-87, 82, 11, 94
56, -91, 78, 80
33, -10, 81, 86
50, -2, 92, 12
99, 93, 100, 98
75, 23, 98, 61
57, -31, 61, -10
67, 73, 97, 87
55, 78, 73, 92
-23, -84, 66, -27
-92, -34, 94, 67
43, 46, 78, 97
32, -69, 49, 83
26, 15, 86, 20
20, -73, 56, 77
-80, 56, -9, 59
-63, -43, 39, -39
92, 41, 95, 83
52, -71, 100, 86
9, -67, 33, 8
77, -24, 99, 18
-20, -2, 30, 94
-12, -53, 80, 39
94, -61, 100, 36
75, 66, 100, 99
9, 36, 50, 53
-28, -4, -23, 2
35, -59, 82, 43
-14, 31, 44, 83
12, 73, 88, 91
-58, 65, 33, 82
-96, -44, -79, -8
36, 52, 57, 55
-3, 15, 16, 79
-9, -83, 88, 96
-1, -69, 87, 19
-86, 52, 11, 74
4, -63, 90, 47
86, -94, 92, 35
45, -86, 46, 49
-65, -74, -46, 38
-82, 16, 9, 96
24, 55, 72, 65
-75, -35, 45, -14
81, -62, 98, -37
-57, 92, 95, 99
-71, -7, 60, 82
-48, 3, -35, 38
46, -56, 98, 72
-12, 15, 53, 84
-64, 8, -7, 55
-40, 94, 36, 100
-17, 73, 65, 95
-86, -90, 100, 66
-17, -32, 58, -6
11, -82, 66, 42
-22, 15, 14, 28
35, 58, 63, 62
60, 85, 64, 94
-35, 84, 56, 100
-67, 14, 42, 58
67, 35, 75, 84
-21, -90, 84, -58
-45, -47, 84, 65
78, 36, 93, 60
10, -98, 78, 95
-48, -1, -18, 53
62, -12, 63, 26
-15, -36, 89, 10
-85, -99, -6, -91
6, 22, 55, 25
4, -69, 19, 5
70, 20, 98, 95
-3, 11, 14, 13
-27, -7, 0, 73
0, 96, 89, 100
-45, -48, 58, -38
39, 14, 67, 98
61, 39, 84, 60
-32, -39, 28, 13
86, -3, 100, 59
-25, 5, 81, 85
10, -94, 82, -83
8, -88, 23, 99
-34, -40, 54, 74
13, 60, 33, 77
7, -75, 32, 8
40, -28, 46, 77
-11, 75, 45, 82
-60, 31, 97, 68
-69, -40, -27, 59
-23, -23, -5, 94
60, 34, 90, 71
92, -41, 96, 95
32, 34, 56, 49
18, -4, 36, 13
-18, 64, 72, 99
83, 14, 91, 27
13, 14, 75, 98
26, -71, 47, 79
-50, 7, -4, 68
91, 99, 94, 100
96, 59, 100, 90
94, 3, 97, 11
-47, -27, 61, 55
97, -93, 100, -18
-92, 29, 19, 48
-98, 97, 5, 98
-14, 11, 76, 77
81, 99, 82, 100
-84, 61, -47, 79
57, -69, 78, -4
47, 81, 65, 87
10, 42, 17, 76
-6, -10, 52, 99
-25, 75, 40, 96
27, -62, 97, 71
54, -73, 97, -49
-48, -4, 21, 56
-60, -33, 15, 45
-100, 65, -60, 94
-25, 40, 41, 42
-64, 41, 47, 93
20, 68, 92, 74
44, 62, 90, 99
5, 21, 56, 37
78, -36, 89, 39
-91, 94, 46, 99
2, 34, 55, 50
-19, 83, 69, 93
25, -91, 40, -9
-73, 95, -28, 97
-50, -40, 60, -14
-52, -68, -17, -32
83, -59, 98, -9
-72, 14, 17, 79
-23, -73, -6, 59
36, 79, 60, 95
81, -15, 98, -12
-46, 38, -19, 92
68, 71, 72, 77
-68, 3, 100, 51
33, 37, 71, 53
17, 71, 19, 85
-48, -50, 28, -15
84, -36, 94, 60
-84, 10, 97, 45
-14, 9, 73, 59
51, -79, 100, 29
-60, 17, 16, 50
-45, 43, 87, 84
45, -32, 77, 68
-36, 24, -5, 67
38, 88, 90, 96
12, 72, 83, 79
30, -71, 99, 28
33, -51, 50, 89
90, 43, 98, 80
65, 4, 86, 28
-35, -88, 21, 65
-89, -11, 31, 60
-5, 13, 65, 44
90, 48, 91, 94
6, 12, 52, 79
2, 46, 19, 71
-37, -10, -14, 20
-47, 14, 8, 28
91, -51, 95, -33
43, -16, 67, 67
39, -18, 95, 32
-27, -35, 41, 46
1, -98, 33, 51
8, 91, 48, 98
74, 41, 90, 46
73, -38, 85, -19
-74, -45, -51, -38
83, -29, 99, 75
-88, 82, -47, 94
45, -6, 49, 91
-95, 3, -12, 14
99, 92, 100, 98
34, 59, 61, 62
-90, -3, 25, 62
-47, 64, 78, 70
62, 28, 96, 86
-1, 59, 58, 74
-21, -57, 33, -19
-55, -75, 23, -4
-25, -89, 69, 91
56, -81, 98, -2
54, -9, 96, 54
-24, -2, 18, 11
52, 95, 94, 99
15, 79, 79, 88
-16, -44, 21, 0
-91, 52, 93, 53
-19, 65, -15, 88
47, 89, 97, 95
93, -99, 94, -27
53, -54, 61, 90
-77, 50, 0, 89
-12, 59, 90, 96
43, 85, 62, 87
85, -52, 93, -3
-21, 60, -15, 96
43, -44, 75, 5
-28, -10, 37, 24
-11, -80, 34, -75
83, -97, 93, -8
69, -48, 90, 75
-9, -91, 21, -41
-54, 26, -16, 44
-54, -100, 14, -11
-100, -9, 49, 42
-75, 75, -41, 81
-42, -14, 7, 12
43, -63, 52, -31
14, 5, 87, 91
57, 92, 79, 98
42, -83, 95, -70
-19, 67, 39, 69
-80, 91, -20, 97
-13, 79, 23, 86
-26, -47, 12, -38
63, -89, 64, -51
-53, 34, -8, 46
82, 66, 93, 100
-51, -26, 3, 11
33, -85, 57, 42
-20, 86, -12, 96
64, -19, 86, 66
-2, 27, 4, 32
-83, -12, 0, -9
67, 6, 99, 22
34, 46, 58, 63
2, 71, 96, 95
-10, 63, 67, 98
3, 84, 22, 94
-67, 86, 23, 99
5, 2, 10, 48
-31, 77, 83, 95
85, -76, 96, 64
31, -24, 55, 13
37, -14, 94, 42
13, 65, 80, 99
61, -67, 95, -48
-81, -19, 55, 8
81, -55, 98, -46
-79, -20, -60, 63
27, 85, 100, 96
-5, -56, 6, 46
-42, 3, 36, 36
2, -50, 6, 26
-24, -59, 31, -49
59, -1, 76, 28
1, -97, 28, -23
18, -27, 63, 80
95, -100, 98, 24
28, 95, 75, 99
86, 14, 87, 24
-62, -30, -56, -11
68, -41, 74, 69
82, -11, 88, 9
53, -93, 71, 90
84, -39, 90, 28
32, -7, 95, 7
99, 40, 100, 71
98, 34, 99, 71
-75, -44, -3, -37
-92, -96, -71, -58
-51, -3, 58, 50
75, 70, 78, 80
-60, 73, -7, 100
-92, -88, -51, -70
59, 36, 96, 48
69, -98, 84, 37
64, -99, 91, 31
89, 46, 96, 97
46, 2, 72, 90
92, 83, 97, 91
-79, -55, 88, 47
-23, 70, 42, 87
20, -59, 21, 56
70, -99, 100, 21
-19, 23, 0, 72
28, 55, 41, 90
7, 40, 12, 94
-97, 45, -82, 95
19, 85, 94, 95
19, -50, 25, 17
-100, -16, -54, 15
-97, -93, 23, -7
27, -22, 41, 18
-29, 20, 98, 25
65, -66, 87, 20
-54, 30, 61, 60
79, -4, 82, 40
-46, -33, 41, 84
48, -84, 88, 69
86, -96, 98, 40
-11, 80, 26, 97
87, -99, 96, -88
-98, -81, 75, -9
70, 77, 75, 85
-65, 59, 7, 93
-22, 83, 18, 92
50, 41, 52, 91
44, 99, 67, 100
92, -30, 96, 57
-91, -76, 63, 64
-19, 95, 11, 96
-55, 80, 55, 86
53, -95, 96, 90
89, -24, 95, 14
-72, 53, 60, 58
50, 7, 57, 64
-19, -86, 94, 93
74, 58, 75, 97
24, -61, 72, 78
71, -17, 90, 16
72, 22, 79, 68
7, -91, 62, -18
28, -9, 48, 14
13, -37, 64, 10
-24, 21, 58, 66
93, 55, 94, 86
-33, 45, -28, 55
-14, 81, -13, 100
93, -70, 94, 96
81, 80, 88, 84
37, -18, 44, 4
-58, 85, -54, 97
-21, 17, -15, 71
41, 95, 98, 99
6, -3, 36, 73
80, -46, 83, 6
-51, 41, -3, 62
20, 14, 74, 22
52, -1, 68, 57
-87, -75, 31, 51
-58, 50, -33, 52
6, 29, 88, 81
18, -98, 69, 6
94, 84, 96, 87
-59, 45, 25, 55
-19, -79, -5, -7
-15, -37, 12, 54
70, 43, 79, 99
-73, 27, -13, 33
46, -49, 81, 87
-45, 60, 30, 75
87, 64, 95, 90
21, 61, 71, 66
70, -73, 77, 44
-40, 30, 68, 33
-18, 35, 97, 61
92, 38, 99, 64
39, 88, 91, 91
77, -57, 84, -31
-67, -80, 59, 66
54, 72, 67, 96
-91, -28, 92, -9
6, -88, 59, 92
-1, 14, 61, 39
47, 6, 48, 33
65, -22, 78, 80
16, -7, 25, -5
-22, 20, 81, 76
-56, 31, 25, 55
96, 27, 99, 29
80, -81, 89, 84
-25, -47, -14, 29
1, -52, 73, -22
79, -11, 83, 3
-11, 55, 90, 70
-78, 7, 54, 100
-10, 77, 100, 91
97, -71, 99, -65
-71, -86, 84, 61
99, -81, 100, 22
48, -10, 83, 24
69, -77, 81, -46
10, -74, 19, 31
-73, 10, 19, 94
19, 30, 50, 70
28, 27, 46, 87
-32, -62, 98, 93
-22, 52, 69, 67
-23, -43, 56, -30
-51, 27, 89, 36
-16, 72, 99, 83
-61, 6, -51, 31
83, -52, 91, 91
30, -42, 96, 7
-45, -49, 52, 24
57, -73, 100, -48
-33, -49, 39, 93
98, 7, 100, 90
47, -90, 56, 73
34, -66, 49, 32
-66, 25, 0, 71
80, -21, 97, 93
-100, -12, -9, 14
-2, -36, 5, 15
26, -45, 85, 98
18, -86, 62, -55
-8, -5, 53, 47
-59, 37, -5, 64
30, 38, 86, 40
-95, -11, 37, 93
-38, -22, -19, -9
90, 43, 97, 95
10, 60, 24, 77
-34, -93, 93, -12
-29, -38, 99, 63
-93, 84, -61, 92
10, -59, 91, -51
42, 44, 75, 94
15, 24, 59, 35
7, -35, 47, 61
-70, 62, 4, 91
-98, 65, 88, 80
91, -89, 99, 37
-56, -37, -46, -7
-41, -48, 42, -25
11, 7, 88, 76
-52, -62, 63, 91
64, -19, 99, 21
-41, 92, -30, 97
-87, -40, -40, -33
30, -13, 85, 73
-1, 76, 18, 97
-63, -90, -12, 12
65, -22, 78, 37
21, 11, 44, 31
53, 54, 65, 55
71, 9, 78, 53
-60, 45, 71, 81
-64, -57, -25, 45
-15, 47, 1, 75
-83, -67, 55, -12
-68, 4, -66, 75
90, 88, 95, 92
-12, 76, 34, 87
56, -16, 88, 58
25, -59, 59, 55
59, 13, 62, 27
71, -18, 84, 18
-72, 11, 36, 78
-18, -90, 51, 100
54, -37, 86, 12
79, -87, 82, 32
-7, -83, 13, 52
5, 70, 31, 75
-10, -13, 0, 77
81, 52, 83, 62
-53, 25, 74, 34
-2, 22, 47, 60
-79, 18, 98, 73
10, 67, 78, 74
20, -63, 53, 61
3, 59, 16, 82
60, 12, 71, 47
-97, -43, -88, -26
-49, 97, -30, 98
52, 86, 56, 100
21, -63, 68, -57
50, 25, 84, 44
-29, -93, 59, -71
14, -59, 81, -26
-84, -90, -77, 78
-64, 91, -10, 93
7, 59, 61, 77
41, 32, 83, 47
-56, -29, -37, 90
78, 99, 95, 100
-9, -5, 13, 57
-17, -13, 37, 62
72, -26, 82, -22
-30, -24, 65, 33
-54, -18, 13, 44
90, -76, 98, -4
12, -67, 87, 16
89, 43, 97, 57
67, -66, 69, -42
59, -67, 64, 28
68, -66, 86, 0
1, -95, 2, 14
22, -80, 53, 38
53, -14, 55, -9
92, 59, 95, 100
-17, -46, 70, -28
-48, 57, 38, 87
-25, 34, -18, 71
66, -79, 96, -58
13, 66, 32, 75
-4, 7, 77, 98
16, -25, 25, 40
93, 19, 96, 94
-66, 18, -18, 72
89, -89, 93, 31
2, -12, 25, 2
-39, -70, 68, 55
61, 35, 93, 45
-83, 56, -78, 69
87, 49, 91, 79
52, -46, 96, 27
50, -12, 68, 18
-50, -68, 15, 32
92, -26, 99, -17
10, 83, 69, 86
49, -19, 72, 98
-98, 1, 51, 97
-32, -71, 58, -9
40, 33, 96, 100
-12, 71, 58, 92
-58, -56, 13, 91
6, 23, 94, 61
32, 12, 75, 40
19, 40, 42, 85
68, -71, 75, 62
-78, 76, -74, 82
26, -94, 52, 77
-13, -53, 79, 47
-88, 44, 67, 90
18, -34, 89, 21
-98, 49, 65, 54
-28, -91, 74, 56
64, 10, 68, 89
-26, -64, 51, 88
-59, -3, 82, 48
-77, -23, 64, 61
22, 56, 81, 92
18, -45, 42, 13
25, 42, 49, 89
44, -100, 81, 29
33, 79, 61, 96
90, 29, 91, 61
27, -74, 96, 74
46, -29, 96, 44
38, 11, 48, 30
-32, 79, 3, 81
-74, -11, 7, 69
-49, 9, 85, 14
11, -29, 94, -24
96, -2, 97, 35
-53, -83, 98, 58
25, 2, 35, 92
4, 95, 38, 99
-22, 3, 21, 29
-76, 59, 19, 97
-53, 28, -33, 86
99, -9, 100, 45
36, 98, 63, 99
-98, -44, 78, 85
-13, 51, 10, 94
3, 17, 28, 67
-23, -6, 55, 37
-47, 4, -7, 39
31, -15, 97, 3
-83, 9, 38, 69
77, 79, 79, 95
9, -19, 26, 26
-15, 44, 8, 53
-33, 29, 18, 41
75, 18, 81, 95
69, 18, 73, 80
-2, 86, 42, 96
-79, 55, -45, 57
-17, 16, 66, 40
-26, -18, 36, -17
78, -14, 97, 26
-34, 69, 65, 76
7, -29, 48, -12
94, 76, 100, 89
90, 58, 96, 91
-26, 4, 94, 56
-83, 42, 63, 62
18, 88, 58, 96
55, 82, 68, 87
-36, 96, -1, 98
34, -31, 98, 2
91, -21, 92, 75
-32, 68, -30, 78
-64, 15, -3, 81
73, 44, 88, 76
91, 56, 98, 70
-14, 77, -11, 98
-74, 44, 46, 47
-91, 93, 86, 100
62, 89, 98, 93
-95, -95, 13, 82
93, 37, 95, 55
15, -87, 51, -8
53, 19, 55, 86
4, 3, 86, 100
-52, 95, 53, 96
-53, 24, 83, 58
39, 94, 94, 96
87, 73, 88, 92
8, -3, 26, 62
35, -26, 46, 31
-91, -16, -34, 93
74, 58, 82, 72
-85, 12, -62, 64
-27, -60, -18, 92
-69, -55, 34, 36
46, 41, 64, 88
80, 80, 93, 88
78, 85, 93, 99
93, 82, 98, 90
-28, 36, 75, 42
37, -59, 45, 99
33, 48, 74, 52
37, -76, 98, 4
-37, 92, 42, 96
18, 65, 47, 90
-74, -64, -3, 89
10, 30, 24, 96
-46, -80, -40, -30
98, 97, 99, 98
48, 78, 76, 96
42, 73, 50, 88
-31, 23, 91, 48
94, -16, 95, -11
-62, 12, -31, 54
65, -26, 92, -17
-79, -33, 48, 19
-3, -32, 33, 73
32, -59, 47, 68
-82, -15, -2, 20
56, 6, 64, 83
67, -85, 70, -51
99, -55, 100, 50
-93, -21, -62, 60
-8, -14, 8, 85
61, -27, 100, -11
55, 82, 74, 93
25, 9, 31, 13
-70, 89, -44, 97
25, 65, 64, 68
-65, -32, 15, 92
89, 33, 94, 88
-79, 47, -25, 98
-18, -91, -11, 80
-18, -31, 42, 3
36, -39, 37, 55
78, -79, 85, -49
98, -6, 99, 70
-81, 33, -28, 48
70, 24, 98, 97
96, -88, 99, -37
-35, -60, 88, 20
-56, -70, -41, -51
-33, -96, -1, -57
92, -71, 100, -10
-69, 73, 77, 85
22, -13, 54, 0
56, 2, 69, 39
44, -70, 81, -45
-94, 98, 26, 100
47, -97, 70, 26
52, -66, 57, 46
-3, -31, 43, 29
45, 33, 75, 43
-90, 11, -57, 38
-38, 58, 82, 71
43, 63, 56, 94
-75, -63, -34, -51
-100, 10, -3, 55
-96, 85, 13, 96
15, -60, 100, -21
56, 7, 91, 99
38, -100, 71, -12
-100, -50, 40, -30
-64, 48, 61, 76
78, -11, 95, 56
10, 86, 77, 87
14, 52, 33, 94
8, 51, 95, 53
67, -10, 83, 55
85, -23, 98, 84
45, 8, 76, 95
19, 30, 33, 87
-69, -28, 50, 43
83, 2, 86, 82
-85, 94, -83, 100
-100, -17, -85, -3
-44, -61, 67, -9
10, -82, 86, 33
-94, -57, 19, 74
-36, 79, 25, 90
-66, -81, 90, 31
-26, 64, 82, 87
-99, -6, -11, 76
-64, -23, 53, 50
-64, -99, 77, -60
61, -99, 81, 91
19, 85, 56, 87
-23, 51, 12, 63
69, -71, 95, 18
-3, 31, 31, 65
-99, -98, 41, -60
12, 0, 86, 68
-38, 68, 37, 81
61, 53, 76, 65
85, -66, 86, 31
-100, 68, 15, 76
-58, -16, -3, 84
-76, -9, 72, -8
94, -92, 98, -37
-66, -58, 97, 66
-40, 38, 88, 83
-44, -9, -8, 37
57, 29, 99, 46
24, 78, 65, 92
48, 67, 61, 81
-49, -7, 38, 47
-61, -32, -41, -22
-31, 32, 99, 54
-96, 23, -76, 64
-75, -22, 12, -18
-3, -56, 82, -54
-92, -93, 83, -2
-92, 70, -3, 81
61, -85, 77, -75
2, -37, 9, 23
-46, 86, 68, 99
-73, -24, 89, 3
42, 2, 62, 21
18, 65, 62, 79
25, 63, 52, 72
53, 38, 100, 74
-27, 28, 81, 51
-70, -8, 98, 85
-87, 25, 60, 84
-42, 73, 9, 82
-17, 74, 16, 88
-79, 89, 84, 97
32, 9, 59, 35
-66, 84, -50, 96
41, -70, 75, 83
88, -35, 93, 19
22, -98, 32, -85
26, -100, 88, 44
-43, -37, 42, 92
34, -63, 73, -34
6, -74, 17, 7
97, -79, 98, 25
31, -38, 90, 9
90, 83, 100, 98
-54, -46, -50, 37
99, 16, 100, 58
-46, -98, -33, 88
-52, 1, 8, 96
-63, 55, -26, 90
-62, 38, -58, 79
27, -5, 65, 48
-19, -92, 43, -57
64, -53, 72, -22
71, -60, 76, 12
-87, -64, 76, 95
-4, 95, 26, 96
-19, -7, 79, 10
-71, 32, 48, 34
76, -91, 79, 52
56, 73, 90, 84
26, 66, 35, 88
98, -53, 99, -42
26, 37, 38, 79
74, 12, 78, 55
-78, 10, -19, 66
99, -39, 100, 83
43, -55, 49, -53
-24, -73, 91, 68
12, 41, 44, 62
-78, 15, 34, 46
52, -3, 87, 63
-82, 67, 49, 87
78, 38, 95, 60
-14, -51, 83, -46
34, -51, 66, -2
-34, -95, -24, -25
-16, -86, 78, -51
-1, 34, 48, 36
-88, 96, -39, 99
-73, -23, 86, 52
-96, -68, -1, -10
-25, 63, 46, 92
55, -51, 57, -26
-27, -67, -3, 4
-45, -58, 20, -55
66, -20, 83, 86
-71, 24, 63, 66
-55, 24, 80, 32
1, 38, 95, 56
82, -65, 94, -11
-32, 7, 83, 30
-84, -17, 85, 9
-9, 41, 55, 74
71, 22, 77, 68
54, 45, 73, 78
58, -22, 71, 30
-4, 1, 20, 43
-31, -92, 44, -15
-52, 44, -46, 60
48, -27, 92, 48
-67, -89, -24, -43
-6, 59, 26, 67
-96, -59, -40, -22
-4, -19, 62, 26
-51, -26, -30, 46
85, 61, 90, 94
-26, 31, 78, 82
12, -78, 50, -25
55, 70, 63, 71
-1, -26, 75, 87
-27, -31, 12, -1
-6, -66, 25, -45
-95, 80, 12, 82
77, -32, 88, 28
-78, -13, 64, 59
-13, 36, 7, 88
37, -72, 93, -21
-40, 36, 48, 49
42, 4, 85, 79
33, -30, 55, -29
-27, -21, -1, -2
-89, -54, 2, 89
-30, -10, 71, 18
-63, -90, 13, -39
-64, 5, 22, 81
-92, -97, -60, 5
98, 18, 100, 56
-88, -34, -35, 80
89, 61, 95, 79
-18, 41, 86, 73
95, -56, 100, 42
35, 23, 80, 47
-92, -24, -73, 84
76, 28, 94, 95
-28, -26, -1, 33
-46, -66, 30, 9
-67, 47, 33, 90
14, -90, 69, 14
-47, 97, 71, 99
75, -61, 85, 55
-89, 89, -8, 95
-72, 61, 37, 85
93, -17, 95, 17
66, -73, 84, 54
-46, -31, -5, 91
-58, -53, 44, 82
-91, -2, 66, 63
-94, 75, -30, 92
89, -61, 93, 84
-11, 87, 11, 88
-85, -65, -46, -8
-61, 21, 73, 48
-77, -68, 85, 3
-70, 55, 63, 60
-30, 15, -9, 94
-14, 30, 57, 54
-67, 1, 0, 57
-12, 94, 79, 97
-42, -44, 29, 98
-77, -58, -58, 80
46, -23, 91, 39
-54, 41, -43, 68
-16, 96, 61, 97
13, -18, 50, 63
-77, -38, 10, 3
-59, -9, 91, 100
-36, 7, 33, 21
57, 15, 95, 55
44, 36, 76, 46
-96, -78, -79, 26
47, 48, 68, 62
-95, -21, -80, 24
-17, -28, 18, -16
-78, -13, 33, 24
92, -31, 100, 89
-69, -30, 49, 46
-39, -30, 28, 57
84, -97, 91, -40
-51, -97, 37, -55
26, 30, 31, 85
-49, 80, 100, 90
-20, 46, 82, 70
36, 41, 95, 46
-21, 46, 73, 58
84, 92, 96, 96
-41, -62, 11, 76
70, -50, 98, 96
-58, -91, -55, 38
80, 75, 98, 80
86, 93, 91, 99
-65, -65, 57, -15
99, -23, 100, 90
-87, 24, 16, 72
60, -8, 67, -5
88, 99, 93, 100
73, -59, 78, 85
18, 70, 84, 80
-81, -90, 1, 90
49, -5, 72, 30
-77, 11, 62, 39
18, -70, 100, -63
64, -86, 65, 60
94, 72, 98, 82
-6, -34, 92, 35
-52, 99, -41, 100
-97, 87, -18, 93
11, -69, 38, 96
37, -61, 55, 21
-57, 56, -27, 71
-35, 27, 29, 90
90, 84, 93, 95
58, 55, 61, 75
-40, -84, 72, -5
-14, 56, 87, 78
